MOH_name,MOH_ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
Kattankudy,46,27.6428568704,28.5142857688,28.3285713196,27.8285713196,28.7428569794,28.3142858233,29.2857142857,29.6142861502,29.4999994551,30.4285714286,30.3571425847,30.6714284079,32.0142854963,32.0285715376,32.5142857688,32.7571427482,32.9571429661,32.9857145037,32.671428408,33.3571428571,33.5857140677,34.0142860413,34.7142857143,36.1142856053,35.9571435111,33.4571424212,33.7285717555,33.4285714286,34.2142857143,34.0428575788,36.0285720825,32.9857147761,32.0857146127,32.6142861503,32.5857146127,31.9571429661,32.9571426937,34.4285714286,33.700000218,32.0999998365,33.9428574698,31.8571428572,32.1285716465,31.4428569249,30.1857147217,30.0714285714,29.8428570884,28.5142860412,28.1857144492,29.3714286259,27.4285714286,28.099999564
Udubaddawa,245,29.1280778443,29.7373808608,31.8953539499,31.7287516829,33.329413758,32.5877112954,30.6463358247,32.6965097727,32.5240829917,32.9973295402,33.0398497014,32.8207490647,32.5953313633,32.8739081173,32.3224104145,32.4481533886,32.702310728,31.1064636071,31.8772416647,31.1697563212,31.0363704904,29.5440131063,29.7029848093,29.499001402,29.6214231371,29.5707550668,30.1896984084,30.1616204322,29.6504879319,29.3358655084,30.2019859388,29.3014809795,30.3200873236,31.0240709399,31.4800351399,29.3322181494,29.5757491625,29.6114576869,31.0033104704,31.1420152019,30.9551452252,30.7431823611,30.7049710275,31.0459990521,31.8792276263,31.0393671335,30.9293905966,31.1016609772,30.5488500158,30.1865448517,31.1646277647,31.204657441
Mahara,112,29.7137037853,29.6572622258,31.8714880105,32.3993878617,33.5569787461,31.5439753319,30.7569635048,31.643945885,31.3155234366,31.9153296601,31.8154488652,31.9864892291,32.2288402124,32.5145832375,32.1857586478,32.2572167752,32.5286604781,31.0428272055,31.8428874614,31.1570827102,31.1997759592,30.2706234184,30.1851775348,29.9138382317,29.8711303407,29.7426186233,30.1999698452,30.014390441,29.9282137582,29.6424395432,30.0572469302,29.1143897332,30.1857738341,30.4005519916,31.0288397223,29.5854008678,29.9139429037,29.6427969414,30.7573219921,31.0428868626,30.4861763017,29.9008348184,30.6143005196,30.7145392571,31.1150313192,30.8858632653,30.7572468763,31.0001044001,30.6428425007,30.5282133228,31.5425294637,31.6424389988
Wattegama(,227,26.3999996185,26.3428573608,29.0142857688,26.5428573064,29.1142858778,28.5857140677,28.2285712106,29.7285714831,29.8285713196,30.5142860413,30.9857142312,31.4142856598,31.7999995095,31.7142859868,30.9428571974,31.5571430751,31.0571430751,30.0714285714,29.1999999455,29.899999891,29.2571427482,27.700000218,27.2285714831,26.6571431841,26.5571430751,27.7142857143,27.0571433476,27.100000109,27.3714288984,27.7142857143,27.5428573063,27.9857139588,28.3000000545,28.6428574153,30.399999891,26.8428570884,26.5,27.5428573063,29.5,29.5571430751,28.5714285714,28.6999999455,29.1428574153,29.8000000545,30.1285716466,28.9714287349,29.1428574153,28.4857145037,26.2000004905,27.8142858233,27.2285714831,27.7285714831
Tangalle,233,29.8571425847,30.3142855508,32.5142854963,32.3714283535,32.8857143947,31.6142858778,29.6285713741,32.9857142312,32.4714287349,32.2571430206,32.0857137952,32.5571425302,32.3857146672,32.5714285714,32.5571422577,33.2285723005,32.8857133048,31.371428081,32.299999782,31.3285710471,30.5714285714,30.6571426392,30.2285712106,30.8714286259,32.0285715376,30.6714284079,31.8714291709,32.2857137408,30.6285716466,29.3428570883,32.4714284624,32.700000218,31.3571425847,29.700000218,30.5857140677,31.1999999455,29.3857143947,29.428571701,30.1999999455,30.3857141222,29.9000001635,30.2428572518,30.3714288984,31.3000000545,32.3142855508,31.7857142857,31.9428571974,31.0428573063,30.8857143947,29.7428572518,30.6142856053,30.4142853873
Haputale,149,21.0142857143,21.3285714286,23.3714285714,22.0285714286,24.0571428571,23.0142857143,23.2142857143,24.3428571429,25.0285714286,24.2857142857,25.2285714286,25.7142857143,26.1,27.3428571429,25.4714285714,27.0857142857,26.1142857143,25.7285714286,26.5285714286,27,27.0285714286,24.8857142857,25.0142857143,23.7857142857,25.0714285714,26.4428571429,24.6142857143,25.4714285714,25.3285714286,24.9,25.7571428571,26.6714285714,26.4857142857,26.8571428571,25.6142857143,24.0142857143,24.1714285714,26.1571428571,27.1,26.7142857143,26.2571428571,24.3428571429,25.4142857143,24.0428571429,23.8285714286,24.2428571429,24.2428571429,22.4714285714,23.0142857143,21.3,20.8857142857,21.5285714286
Rattota,26,26.3999996185,26.3428573608,29.0142857688,26.5428573064,29.1142858778,28.5857140677,28.2285712106,29.7285714831,29.8285713196,30.5142860413,30.9857142312,31.4142856598,31.7999995095,31.7142859868,30.9428571974,31.5571430751,31.0571430751,30.0714285714,29.1999999455,29.899999891,29.2571427482,27.700000218,27.2285714831,26.6571431841,26.5571430751,27.7142857143,27.0571433476,27.100000109,27.3714288984,27.7142857143,27.5428573063,27.9857139588,28.3000000545,28.6428574153,30.399999891,26.8428570884,26.5,27.5428573063,29.5,29.5571430751,28.5714285714,28.6999999455,29.1428574153,29.8000000545,30.1285716466,28.9714287349,29.1428574153,28.4857145037,26.2000004905,27.8142858233,27.2285714831,27.7285714831
Sevanagala,291,25.7432425638,26.1385473847,28.2377449606,27.47695833,28.7143650994,27.612481644,26.8210425842,28.9827131786,29.0552081973,28.5992171006,29.072989382,29.5166346687,29.7167553179,30.3932965105,29.520234427,30.6837486113,30.0296445417,28.9770321932,29.8041161108,29.6353938819,29.2947495596,28.2650887248,28.1917500969,27.9027514375,29.1228167003,29.136788848,28.8801642002,29.4061984939,28.6101220585,27.8096487485,29.719301735,30.149469224,29.4767425467,29.0169024467,28.7099374067,28.1247001517,27.3755921486,28.4961786312,29.4503889754,29.3086538886,28.8949352836,27.8991269287,28.451552425,28.1559574074,28.5040504505,28.4556977166,28.5090715779,27.1338146018,27.2276149614,25.9590347839,26.0707111925,26.2962218146
Welimada,34,20.1758561516,20.7909275506,22.7831355228,21.172680979,22.9478543699,21.845960497,22.053020847,23.0521535726,23.388039723,23.0363288685,24.1412018606,24.5961248289,25.1139285074,25.9737959146,24.7000872892,25.9450190305,25.1216126161,24.6668714061,24.8282128024,25.1911038409,24.8194517737,22.5977261844,22.4244162115,21.3134816602,22.2822766102,23.7819477974,22.1898987895,22.6104203989,22.5691149184,22.5500191908,23.0670449852,23.9065184544,23.957684673,24.4360699659,24.422124874,21.711718551,21.521478633,23.3745667748,25.1901858861,24.6693216068,23.8432833291,22.6815727819,23.7143593871,22.6734377373,22.7121179471,22.7034446039,22.8854449565,21.7485967947,21.2823980244,20.7257752364,20.8000388975,20.7859602681
Panadura,0,30.3999996185,30.1714286804,32.2857148307,32.6142861502,33.6857147217,31.8571428571,31.6142856053,32.300000327,31.8714283535,32.7285712106,32.9428574698,32.9714290074,33.1857141767,33.3428573608,33.1428565979,33.1428576878,33.4285714286,31.5142860413,32.8571428571,32.1142856053,32.0000002725,31.100000109,30.8857143947,30.7142857143,30.6285716466,30.7142857143,30.9714284624,30.6285713741,30.7428572518,30.700000218,30.928571701,29.8857143947,31.2000004904,31.3142855508,31.5142860413,30.2300494997,30.6714286804,30.3857141222,31.5729068605,31.6428571429,31.5142854963,30.7857145582,31.6857147217,31.6142856053,31.6428571429,31.6428568704,31.6428571429,31.6999999455,31.3571428571,30.9428569249,31.8514282136,31.871428081
Seeduwa,66,29.1571429116,29.7714285169,31.9285711561,31.8142860957,33.400000436,32.6142850603,30.5857143402,32.6857141767,32.5000005449,32.9142864772,32.9285719735,32.7285712106,32.4857145037,32.799999782,32.2285717555,32.3285713196,32.6142850603,31.0142857688,31.8714286259,31.100000109,30.9857142312,29.5000002725,29.6714284079,29.4857145037,29.5857146127,29.5142857688,30.1714289529,30.1142858777,29.5857143402,29.2428572518,30.1571426391,29.2142857143,30.2428572518,30.9285714286,31.2857142857,29.2857140132,29.5857143402,29.5857143402,30.928571701,31.0714285714,30.9285714286,30.6999999455,30.6285713741,30.9571429661,31.8285713196,31.0285715375,30.8571431296,31.100000109,30.6285713741,30.1857144492,31.2285709381,31.2428572518
Induruwa,67,29.0834837564,30.0023811107,30.4271333057,31.1912287081,31.4902287156,31.0367841054,30.5919813337,30.7988469876,30.7395724433,32.5180208008,32.5278564586,31.6044504684,31.9257571702,32.0206462517,32.2281045934,32.2024181972,32.4648514883,30.9485601685,31.0163785285,30.1683223963,30.3765927535,29.6131210007,29.378691267,29.261241454,29.1735530518,29.2959869452,29.2294101699,28.8771893665,29.141693788,29.1177914311,29.2910683577,28.2451742056,29.3046997726,29.3253767581,29.6167326009,29.1344103028,28.979036025,28.9663523698,30.1270255882,29.942669614,29.8715187266,28.8081431572,29.7226183957,30.1151323078,30.6566140389,30.7851207272,30.5125957943,30.3666037096,30.0915685571,29.668829578,29.8058636989,29.6513457002
Nawalbase(,161,27.5714285714,27.0857143402,28.9857145037,28.1857144492,28.600000109,28.4142859323,29.1999999455,29.7142857143,29.7285717555,30.6285713741,30.3142858233,30.8714286259,31.9857139587,32.5571430751,33.1999999455,33.5857143402,34.2571427481,34.4285719735,33.799999782,34.6857147217,34.7571432931,33.9857139587,33.6142856053,34.0571430751,34.0428570338,34.200000218,34.1142856053,33.7285712106,33,33.8857138497,35.1714286804,33.7142854418,33.428571701,35.4428569249,31.9857145037,32.9571429661,32.8857143947,35.4428563799,37.1142861502,37.600000109,36.199999673,32.0571425302,34.9571424212,32.4857139588,30.3428570884,29.200000218,29.8857143947,28.3857143947,26.9571432386,29.0142857688,27.899999891,28.4714284624
Bibile,50,23.2428569794,23.4428571974,25.3857143947,24.2428575243,25.6857141767,25.5,26.0571428026,26.6428571428,26.700000218,27.6285711016,28.8571428571,28.5428575788,29.9285714286,29.9571424212,29.300000327,30.6571429116,29.8428573608,28.8285713196,29.1285711016,29.4571429661,29.9285719735,28.8428570884,28.9857145037,28.3714288984,28.4428569249,29.1714286804,28.7571424757,28.171428408,29.400000436,29.0857140677,30.1285716466,29.7428572518,30.1428568704,30.8000000545,29.6571429116,27.0000002725,27.9000001635,30.1285716466,31.1142853328,31.100000109,30.6428574153,28.7857142857,28.7714285169,27.4857142312,27.100000109,26.5285715375,26.700000218,25.1999999455,23.8857143947,25.0285715376,22.7571427482,23.4571429661
Nawalapitiya,39,20.06355663,21.0513885204,23.1437456503,21.1724438338,22.7758069348,21.4599453974,21.4949669296,22.5111552548,22.3626239209,22.5069550595,23.6279594913,24.0809907066,24.6452768305,24.959789941,24.4683226848,25.1557586268,24.5456137662,23.9060191168,23.1907804223,23.4043009327,22.4205940065,20.0985856091,19.4968557446,18.5760948544,19.1121912125,20.7730296615,19.4639380128,19.476623834,19.4088611857,19.959621047,19.9139172317,20.6870420932,21.1277668276,21.675608162,23.4955916468,19.3627162496,18.6236633011,20.0930346422,23.1253233618,22.3975489673,21.0527600372,21.0640892671,22.1580763196,21.7951461244,22.263068606,21.6834856569,22.0728322515,21.8476416641,20.078305324,20.958714823,21.921544896,21.07674666
Boralesgamuwa,298,30.3999996185,30.1714286804,32.2857148307,32.6142861502,33.6857147217,31.8571428571,31.6142856053,32.300000327,31.8714283535,32.7285712106,32.9428574698,32.9714290074,33.1857141767,33.3428573608,33.1428565979,33.1428576878,33.4285714286,31.5142860413,32.8571428571,32.1142856053,32.0000002725,31.100000109,30.8857143947,30.7142857143,30.6285716466,30.7142857143,30.9714284624,30.6285713741,30.7428572518,30.700000218,30.928571701,29.8857143947,31.2000004904,31.3142855508,31.5142860413,30.2300494997,30.6714286804,30.3857141222,31.5729068605,31.6428571429,31.5142854963,30.7857145582,31.6857147217,31.6142856053,31.6428571429,31.6428568704,31.6428571429,31.6999999455,31.3571428571,30.9428569249,31.8514282136,31.871428081
Kahatagasd,104,28.4127548761,28.4082188561,30.56644387,30.1031907635,30.7948190799,30.8533860721,30.4981467049,32.4157069678,31.6457310935,32.5228967861,33.595159645,33.2685276541,34.7693715274,34.3080591071,35.027350408,35.1724853067,35.1634461515,34.0744526979,33.2380436813,33.7035659599,33.7087627784,32.6170946975,32.5385714148,32.952461306,33.2299039076,33.4353285641,33.6307480795,33.5189186974,32.8878168152,33.3648037747,34.2392133312,33.3569292699,33.3888548514,34.84399628,35.3917009335,30.9039886863,31.5336083842,33.2351472557,34.6384015387,35.0992676596,34.5402339778,33.006069211,33.0729768334,32.9055122105,31.6862563781,30.9719427956,32.0241978628,30.4844456419,28.9104809805,30.5089630028,29.2690280061,29.5932175523
Ududumbara,93,25.969191412,25.9611928051,28.5624160969,26.1934273289,28.6574653956,28.1307427126,27.8505010275,29.2709203766,29.3622191832,30.045941775,30.5922273806,30.9725766919,31.431921505,31.3686450331,30.6116142039,31.2794816711,30.7547217613,29.7811991263,28.9933222588,29.6546639813,29.0768664889,27.5262381438,27.092241285,26.5056039765,26.4381110717,27.5832761801,26.9214619291,26.9190098885,27.2461809186,27.550944069,27.466409008,27.8654622545,28.1860485779,28.5574940733,30.1190228391,26.6041067775,26.3328885571,27.4725341389,29.3959175939,29.4251602237,28.4644521739,28.4532558364,28.8836944746,29.3749338024,29.658021387,28.5585414207,28.7372436835,28.034928251,25.8304432051,27.3903617269,26.7353574889,27.2070546587
Damana,49,28.0920673834,29.0348449028,30.1395188937,29.1132164832,30.5517424231,29.8632474012,29.5752230534,31.3690747495,31.3691694559,31.1987828978,31.9437328582,32.6779123348,32.3522394802,33.6048500982,33.6108820604,34.2216184631,33.9303462112,33.4253966858,33.4004130432,33.8292869804,35.5367919457,34.5886828783,34.040563729,34.249612872,35.0425330073,34.4926715944,34.1674700251,33.5006317221,34.62819851,32.9239975754,33.0703750884,33.5114495751,33.4417388434,34.1256497637,31.8234124291,34.0934236683,34.1735026219,34.0449357992,33.7924476481,33.7373455353,34.2310767114,31.6486968668,32.095810141,31.5801096637,31.0481460313,32.3445178464,31.3163352871,29.6647205617,29.2488070969,29.3765231502,28.3319415814,29.0456185801
Dankotuwa,284,29.1571429116,29.7714285169,31.9285711561,31.8142860957,33.400000436,32.6142850603,30.5857143402,32.6857141767,32.5000005449,32.9142864772,32.9285719735,32.7285712106,32.4857145037,32.799999782,32.2285717555,32.3285713196,32.6142850603,31.0142857688,31.8714286259,31.100000109,30.9857142312,29.5000002725,29.6714284079,29.4857145037,29.5857146127,29.5142857688,30.1714289529,30.1142858777,29.5857143402,29.2428572518,30.1571426391,29.2142857143,30.2428572518,30.9285714286,31.2857142857,29.2857140132,29.5857143402,29.5857143402,30.928571701,31.0714285714,30.9285714286,30.6999999455,30.6285713741,30.9571429661,31.8285713196,31.0285715375,30.8571431296,31.100000109,30.6285713741,30.1857144492,31.2285709381,31.2428572518
Weeraketiya,305,29.8571425847,30.3142855508,32.5142854963,32.3714283535,32.8857143947,31.6142858778,29.6285713741,32.9857142312,32.4714287349,32.2571430206,32.0857137952,32.5571425302,32.3857146672,32.5714285714,32.5571422577,33.2285723005,32.8857133048,31.371428081,32.299999782,31.3285710471,30.5714285714,30.6571426392,30.2285712106,30.8714286259,32.0285715376,30.6714284079,31.8714291709,32.2857137408,30.6285716466,29.3428570883,32.4714284624,32.700000218,31.3571425847,29.700000218,30.5857140677,31.1999999455,29.3857143947,29.428571701,30.1999999455,30.3857141222,29.9000001635,30.2428572518,30.3714288984,31.3000000545,32.3142855508,31.7857142857,31.9428571974,31.0428573063,30.8857143947,29.7428572518,30.6142856053,30.4142853873
Bulathkohupitiya,265,27.6005176668,27.8692652014,30.3620850663,28.6824174879,30.8845083345,30.457128554,29.9934360187,31.4077100442,31.4124715258,32.453730846,32.8898315652,32.8390715253,33.1206538753,32.8945636431,32.4340003219,33.0199268298,32.6083856037,31.2996408503,30.6051482166,31.0621242592,30.53030359,28.9935269093,28.7287515267,28.2166493767,28.3651223988,29.1094800903,28.743547514,28.9863589706,29.0238807881,29.2645487342,29.2341440703,29.3127977078,29.9733394552,30.5897110376,32.3967308079,28.4564116877,28.0138469072,28.838991258,30.9404126583,30.9284647392,29.9750122278,30.0387275663,30.5657636291,31.1352835676,31.4359542834,30.1835273915,30.6540337453,29.8922379267,27.8623606288,29.1295534837,28.8579594043,29.2953784628
Ella,169,21.2286308262,21.5319245037,23.5651636012,22.2415425857,24.2137796707,23.2533629721,23.4877131476,24.5640723067,25.1893302953,24.6072319458,25.5775692647,25.9863391875,26.4682339373,27.5943004238,25.8396625402,27.4292160981,26.472901622,26.0267309867,26.7786407128,27.2363292538,27.3074949484,25.2663142828,25.3962597448,24.2267706376,25.3956942565,26.705292534,25.0127477739,25.7311159219,25.7201635307,25.3025840971,26.1775890901,26.9668401361,26.8374601101,27.2363688575,26.0031297653,24.3014532513,24.5300444739,26.5391168877,27.4860959946,27.136105944,26.6789631026,24.770173391,25.7371774078,24.3739928798,24.1432190944,24.4626983099,24.4791864072,22.7338639469,23.0981001657,21.6586158972,21.0657092222,21.7140624149
MC+AC0-Kandy,99,26.3999996185,26.3428573608,29.0142857688,26.5428573064,29.1142858778,28.5857140677,28.2285712106,29.7285714831,29.8285713196,30.5142860413,30.9857142312,31.4142856598,31.7999995095,31.7142859868,30.9428571974,31.5571430751,31.0571430751,30.0714285714,29.1999999455,29.899999891,29.2571427482,27.700000218,27.2285714831,26.6571431841,26.5571430751,27.7142857143,27.0571433476,27.100000109,27.3714288984,27.7142857143,27.5428573063,27.9857139588,28.3000000545,28.6428574153,30.399999891,26.8428570884,26.5,27.5428573063,29.5,29.5571430751,28.5714285714,28.6999999455,29.1428574153,29.8000000545,30.1285716466,28.9714287349,29.1428574153,28.4857145037,26.2000004905,27.8142858233,27.2285714831,27.7285714831
Madurawala,139,30.2853571811,30.1916595853,32.4256460439,32.6800368644,33.8408190975,31.9937022851,31.6867801474,32.5056823187,32.0315906324,32.9258236747,33.09796191,33.067526304,33.3576778651,33.4119800211,33.2642427989,33.3401100233,33.5094954983,31.5665495177,32.7593596357,32.0586502792,31.9207620954,31.0022168232,30.7929888834,30.6181884177,30.5274165112,30.6788814217,30.8432986908,30.5897952962,30.6922796681,30.6696536356,30.8982251186,29.9042594712,31.2741808609,31.4036392446,31.6677046209,30.1742397465,30.5854468362,30.4042591988,31.7531256173,31.7069219965,31.4704516761,30.7907723326,31.7278625849,31.6834082977,31.7794164422,31.7119794664,31.7220953199,31.7404619482,31.2880201968,31.0220950376,31.8976224647,31.9068323414
Doluwa,89,26.3999996185,26.3428573608,29.0142857688,26.5428573064,29.1142858778,28.5857140677,28.2285712106,29.7285714831,29.8285713196,30.5142860413,30.9857142312,31.4142856598,31.7999995095,31.7142859868,30.9428571974,31.5571430751,31.0571430751,30.0714285714,29.1999999455,29.899999891,29.2571427482,27.700000218,27.2285714831,26.6571431841,26.5571430751,27.7142857143,27.0571433476,27.100000109,27.3714288984,27.7142857143,27.5428573063,27.9857139588,28.3000000545,28.6428574153,30.399999891,26.8428570884,26.5,27.5428573063,29.5,29.5571430751,28.5714285714,28.6999999455,29.1428574153,29.8000000545,30.1285716466,28.9714287349,29.1428574153,28.4857145037,26.2000004905,27.8142858233,27.2285714831,27.7285714831
Matugama,68,29.9356525934,30.2533718134,32.8524913581,32.8806024395,34.3139485338,32.410262326,31.9079170537,33.1330934042,32.5201486652,33.5275213809,33.5710915424,33.3606609079,33.8822348447,33.6228313599,33.6345185217,33.9418073371,33.7563457839,31.7259737055,32.4610822971,31.888940622,31.6790544464,30.7039392885,30.5101395528,30.3250538138,30.218853507,30.570884385,30.4524524215,30.4715129862,30.5379981169,30.5770846068,30.8056560899,29.9608292589,31.5004602077,31.6762032039,32.1356917148,30.003998018,30.3231683464,30.4608289864,32.3028638068,31.9023450331,31.33674126,30.8062005368,31.8564301682,31.8942597346,32.1959760908,31.922830609,31.9638029689,31.8638869929,31.077168858,31.2638024905,32.0385331246,32.01482928
Akmeemana,183,28.7571427482,29.9428566524,29.8142855508,30.7428569794,30.7714285169,30.728572028,30.2571427482,30.2571430206,30.328571592,32.3571425847,32.3285715921,31.1571426392,31.4714290074,31.5999998365,31.8999996185,31.8285707746,32.1428571428,30.7571427482,30.5285712651,29.6285713741,29.9428571973,29.2285714831,28.9857142312,28.8857143947,28.799999782,28.9000001635,28.7857142857,28.3857143947,28.699999673,28.6714286804,28.828571592,27.7571430206,28.7142857143,28.6999999455,28.9857139588,28.8428573608,28.5285715376,28.5428573064,29.6142861502,29.4142859323,29.4142856598,28.2285714831,29.1285716465,29.6428571429,30.299999782,30.5000002725,30.1428574153,29.9571426937,29.7571430206,29.2571427482,29.1857141767,28.9857145037
Addalaiche,259,28.1857141767,29.1428574154,30.2428567069,29.2142854418,30.6571426392,29.9571426936,29.6428571428,31.4714287349,31.4714287349,31.2714282445,32.0142854963,32.7714287894,32.3999993461,33.6857147217,33.700000218,34.299999782,34.0142860413,33.5142860413,33.4857142312,33.9142856598,35.6571431841,34.6999994005,34.128571919,34.3428573608,35.1571431841,34.600000109,34.2714287894,33.600000109,34.7285717555,32.9857142312,33.0999998365,33.5857140677,33.5142854963,34.199999673,31.8571434021,34.2428575243,34.300000327,34.1142864227,33.8428579058,33.799999782,34.299999782,31.700000218,32.1571426391,31.6571429116,31.128571374,32.4714284624,31.4142856598,29.7571427482,29.3571431296,29.4571432386,28.4428569249,29.1571429116
Balapitiya,251,28.7571427482,29.9428566524,29.8142855508,30.7428569794,30.7714285169,30.728572028,30.2571427482,30.2571430206,30.328571592,32.3571425847,32.3285715921,31.1571426392,31.4714290074,31.5999998365,31.8999996185,31.8285707746,32.1428571428,30.7571427482,30.5285712651,29.6285713741,29.9428571973,29.2285714831,28.9857142312,28.8857143947,28.799999782,28.9000001635,28.7857142857,28.3857143947,28.699999673,28.6714286804,28.828571592,27.7571430206,28.7142857143,28.6999999455,28.9857139588,28.8428573608,28.5285715376,28.5428573064,29.6142861502,29.4142859323,29.4142856598,28.2285714831,29.1285716465,29.6428571429,30.299999782,30.5000002725,30.1428574153,29.9571426937,29.7571430206,29.2571427482,29.1857141767,28.9857145037
Hambantota,80,29.8571425847,30.3142855508,32.5142854963,32.3714283535,32.8857143947,31.6142858778,29.6285713741,32.9857142312,32.4714287349,32.2571430206,32.0857137952,32.5571425302,32.3857146672,32.5714285714,32.5571422577,33.2285723005,32.8857133048,31.371428081,32.299999782,31.3285710471,30.5714285714,30.6571426392,30.2285712106,30.8714286259,32.0285715376,30.6714284079,31.8714291709,32.2857137408,30.6285716466,29.3428570883,32.4714284624,32.700000218,31.3571425847,29.700000218,30.5857140677,31.1999999455,29.3857143947,29.428571701,30.1999999455,30.3857141222,29.9000001635,30.2428572518,30.3714288984,31.3000000545,32.3142855508,31.7857142857,31.9428571974,31.0428573063,30.8857143947,29.7428572518,30.6142856053,30.4142853873
